stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
831,831,831-Sa Casa Blanca,CR MANACOR,39.567581,2.756484,,http://www.emtpalma.es/p/831,0, ,,0
832,832,832-Camí de Sant Jordi,CL SANT JORDI,39.558670,2.770274,,http://www.emtpalma.es/p/832,0, ,,0
833,833,833-Carrer de Sant Jordi,CL SANT JORDI,39.556301,2.775217,,http://www.emtpalma.es/p/833,0, ,,0
834,834,834-Sant Jordi,PZ MONTEROS,39.554575,2.777388,,http://www.emtpalma.es/p/834,0, ,,0
835,835,835-Camí de Sant Jordi  101,CL SANT JORDI 101,39.556463,2.775135,,http://www.emtpalma.es/p/835,0, ,,0
836,836,836-Camí de Sant Jordi,CL SANT JORDI,39.558896,2.770320,,http://www.emtpalma.es/p/836,0, ,,0
837,837,837-Sa Casa Blanca,CR MANACOR (CASA BLANCA),39.567662,2.756414,,http://www.emtpalma.es/p/837,0, ,,0
838,838,838-Cra. Manacor km 8,CR MANACOR (KILÓMETRO 8),39.568198,2.754386,,http://www.emtpalma.es/p/838,0, ,,0
840,840,840-Cra. Manacor km 7,CR MANACOR ( KILÓMETRO 7),39.571221,2.735910,,http://www.emtpalma.es/p/840,0, ,,0
841,841,841-Camí de sa Síquia,CM SA SÍQUIA,39.565600,2.774931,,http://www.emtpalma.es/p/841,0, ,,0
843,843,843-Avinguda del Cid  26,AV EL CID 26,39.573368,2.717681,,http://www.emtpalma.es/p/843,0, ,,0
844,844,844-Avinguda del Cid  52,AV EL CID 52,39.575186,2.717126,,http://www.emtpalma.es/p/844,0, ,,0
845,845,845-Avinguda del Cid  70,AV EL CID 70,39.576780,2.716642,,http://www.emtpalma.es/p/845,0, ,,0
846,846,846-Plató,CL PLATÓ,39.576376,2.713698,,http://www.emtpalma.es/p/846,0, ,,1
847,847,847-Andorra  31,CL ANDORRA 31,39.574679,2.712355,,http://www.emtpalma.es/p/847,0, ,,0
848,848,848-Andorra,CL ANDORRA,39.571600,2.713473,,http://www.emtpalma.es/p/848,0, ,,0
849,849,849-Hospital Son Llàtzer,CR MANACOR (HOSPITAL SON LLÀTZER),39.573285,2.702510,,http://www.emtpalma.es/p/849,0, ,,0
856,856,856-S'Hostalot,CL PUIG GROS 8,39.589382,2.730275,,http://www.emtpalma.es/p/856,0, ,,0
857,857,857-Puig de la Mola  21,CL PUIG LA MOLA 21,39.586680,2.730483,,http://www.emtpalma.es/p/857,0, ,,0
860,860,860-Biniamar,CL BINIAMAR,39.582149,2.681443,,http://www.emtpalma.es/p/860,0, ,,0
861,861,861-Son Gibert,BO SON GIBERT,39.582641,2.683432,,http://www.emtpalma.es/p/861,0, ,,0
862,862,862-Mimosa,CL MIMOSA,39.583575,2.685384,,http://www.emtpalma.es/p/862,0, ,,1
863,863,863-Baltasar Valentí,CL BALTASAR VALENTI 63,39.586824,2.684146,,http://www.emtpalma.es/p/863,0, ,,1
865,865,865-Camí de Gènova  43,CM GÈNOVA 43,39.573175,2.615969,,http://www.emtpalma.es/p/865,0, ,,0
870,870,870-Turixant  29,CL TURIXANT,39.595445,2.588593,,http://www.emtpalma.es/p/870,0, ,,0
871,871,871-Turixant  9,CL TURIXANT 9,39.591560,2.590701,,http://www.emtpalma.es/p/871,0, ,,0
872,872,872-Almadrà,CL ALMADRÀ,39.588527,2.596751,,http://www.emtpalma.es/p/872,0, ,,0
873,873,873-Marola  14,CL MAROLA,39.595276,2.591599,,http://www.emtpalma.es/p/873,0, ,,0
874,874,874-Turixant  1,CL TURIXANT,39.589318,2.593718,,http://www.emtpalma.es/p/874,0, ,,0
875,875,875-Cra. Manacor,CR MANACOR ROT CM SALARD DIREC S FERRIOL,39.570329,2.685153,,http://www.emtpalma.es/p/875,0, ,,0
876,876,876-Cra. Manacor,CR MANACOR ROT CM SALARD DIREC PALMA,39.570535,2.684930,,http://www.emtpalma.es/p/876,0, ,,0
880,880,880-Can Alegria,CL CAN ALEGRIA,39.531584,2.731860,,http://www.emtpalma.es/p/880,0, ,,0
881,881,881-Martinet (centre escolar),CL MARTINET,39.530492,2.735169,,http://www.emtpalma.es/p/881,0, ,,0
882,882,882-Sargàs,CL SARGAS,39.528153,2.736841,,http://www.emtpalma.es/p/882,0, ,,0
883,883,883-Mar d'Aral,CL MAR D'ARAL,39.525673,2.744006,,http://www.emtpalma.es/p/883,0, ,,0
884,884,884-Mar d'Aral (Hotel Cosmopolitan),CL MAR D'ARAL,39.523462,2.746295,,http://www.emtpalma.es/p/884,0, ,,0
885,885,885-Mar d'Aral (Hotel Lancaster),CL MAR D'ARAL,39.520519,2.747864,,http://www.emtpalma.es/p/885,0, ,,0
886,886,886-Dragonera,CL DRAGONERA,39.498918,2.759387,,http://www.emtpalma.es/p/886,0, ,,0
887,887,887-Dragonera  22,CL DRAGONERA 22,39.498762,2.758178,,http://www.emtpalma.es/p/887,0, ,,0
888,888,888-Avinguda d'Europa (Hotel Bahamas),AV EUROPA,39.497143,2.755311,,http://www.emtpalma.es/p/888,0, ,,0
889,889,889-Avinguda d'Europa (Hotel Reina Isabel),AV EUROPA,39.498547,2.754376,,http://www.emtpalma.es/p/889,0, ,,0
890,890,890-Trencadors  27,CL DELS TRENCADORS 27,39.502258,2.753851,,http://www.emtpalma.es/p/890,0, ,,0
891,891,891-Plaça dels Nins,CL MILITAR 51,39.505394,2.754037,,http://www.emtpalma.es/p/891,0, ,,0
892,892,892-Cra. Militar  231,CL MILITAR,39.507864,2.754634,,http://www.emtpalma.es/p/892,0, ,,0
893,893,893-Mar d'Aral (Hotel Lancaster),CL MAR D'ARAL 5,39.520591,2.747969,,http://www.emtpalma.es/p/893,0, ,,0
894,894,894-Mar d'Aral (Hotel Cosmopolitan),CL MAR D'ARAL,39.523561,2.746376,,http://www.emtpalma.es/p/894,0, ,,0
895,895,895-Mar d'Aral,CL MAR D'ARAL,39.525673,2.744181,,http://www.emtpalma.es/p/895,0, ,,0
896,896,896-Sargàs,CL SARGAS,39.528010,2.737144,,http://www.emtpalma.es/p/896,0, ,,0
897,897,897-Martinet (centre escolar),CL MARTINET,39.530402,2.735227,,http://www.emtpalma.es/p/897,0, ,,0
898,898,898-Can Alegria,CL CAN ALEGRIA,39.531638,2.731790,,http://www.emtpalma.es/p/898,0, ,,0
900,900,900-Cannes  34,CL CANNES 34,39.506383,2.753080,,http://www.emtpalma.es/p/900,0, ,,0
901,901,901-Dragonera  1,CL DRAGONERA 1,39.501115,2.758647,,http://www.emtpalma.es/p/901,0, ,,0
902,902,902-Dragonera  2,CL DRAGONERA 2,39.501241,2.758704,,http://www.emtpalma.es/p/902,0, ,,0
903,903,903-Trencadors (Hotel Bahía),CL TRENCADORS,39.501491,2.753574,,http://www.emtpalma.es/p/903,0, ,,0
904,904,904-Cra. de Sóller (presó),CR SÓLLLER,39.599139,2.654704,,http://www.emtpalma.es/p/904,0, ,,0
905,905,905-Cra. de Sóller (presó),CR SOLLER,39.599816,2.655120,,http://www.emtpalma.es/p/905,0, ,,0
906,906,906-Uruguai (Velòdrom),CL URUGUAI,39.587354,2.643083,,http://www.emtpalma.es/p/906,0, ,,0
907,907,907-Pardo Bazán  26,CL PARDO BAZAN 26,39.593183,2.614543,,http://www.emtpalma.es/p/907,0, ,,0
908,908,908-Saridakis  8,CL SARIDAKIS 8,39.552575,2.612474,,http://www.emtpalma.es/p/908,0, ,,0
