trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
L023I02S2LAB, , ,654,12,,0,0, 
L023I02S2LAB, , ,655,13,,0,0, 
L023I02S2LAB, , ,656,14,,0,0, 
L023I02S2LAB, , ,657,15,,0,0, 
L023I02S2LAB, , ,903,16,,0,0, 
L023I02S2LAB, , ,890,18,,0,0, 
L023I02S2LAB, , ,891,19,,0,0, 
L023I02S2LAB, , ,892,20,,0,0, 
L023I02S2LAB, , ,313,21,,0,0, 
L023I02S2LAB, , ,355,22,,0,0, 
L023I02S2LAB, , ,367,23,,0,0, 
L023I02S2LAB, , ,893,24,,0,0, 
L023I02S2LAB, , ,894,25,,0,0, 
L023I02S2LAB, , ,895,26,,0,0, 
L023I02S2LAB, , ,896,27,,0,0, 
L023I02S2LAB, , ,897,28,,0,0, 
L023I02S2LAB, , ,898,29,,0,0, 
L023I02S2LAB,08:21:00,08:21:00,366,30,,0,0, 
L023I02S2LAB, , ,432,31,,0,0, 
L023I02S2LAB, , ,433,32,,0,0, 
L023I02S2LAB, , ,449,33,,0,0, 
L023I02S2LAB, , ,450,34,,0,0, 
L023I02S2LAB, , ,451,35,,0,0, 
L023I02S2LAB, , ,452,36,,0,0, 
L023I02S2LAB, , ,422,37,,0,0, 
L023I02S2LAB, , ,404,38,,0,0, 
L023I02S2LAB,08:45:00,08:50:00,559,39,,0,0, 
L023I02S2SAB,07:50:00,07:50:00,635,1,,0,0, 
L023I02S2SAB, , ,636,2,,0,0, 
L023I02S2SAB, , ,637,3,,0,0, 
L023I02S2SAB, , ,638,4,,0,0, 
L023I02S2SAB, , ,639,5,,0,0, 
L023I02S2SAB, , ,640,6,,0,0, 
L023I02S2SAB, , ,641,7,,0,0, 
L023I02S2SAB, , ,642,8,,0,0, 
L023I02S2SAB, , ,652,9,,0,0, 
L023I02S2SAB, , ,613,10,,0,0, 
L023I02S2SAB, , ,653,11,,0,0, 
L023I02S2SAB, , ,654,12,,0,0, 
L023I02S2SAB, , ,655,13,,0,0, 
L023I02S2SAB, , ,656,14,,0,0, 
L023I02S2SAB, , ,657,15,,0,0, 
L023I02S2SAB, , ,903,16,,0,0, 
L023I02S2SAB, , ,890,18,,0,0, 
L023I02S2SAB, , ,891,19,,0,0, 
L023I02S2SAB, , ,892,20,,0,0, 
L023I02S2SAB, , ,313,21,,0,0, 
L023I02S2SAB, , ,355,22,,0,0, 
L023I02S2SAB, , ,367,23,,0,0, 
L023I02S2SAB, , ,893,24,,0,0, 
L023I02S2SAB, , ,894,25,,0,0, 
L023I02S2SAB, , ,895,26,,0,0, 
L023I02S2SAB, , ,896,27,,0,0, 
L023I02S2SAB, , ,897,28,,0,0, 
L023I02S2SAB, , ,898,29,,0,0, 
L023I02S2SAB,08:21:00,08:21:00,366,30,,0,0, 
L023I02S2SAB, , ,432,31,,0,0, 
L023I02S2SAB, , ,433,32,,0,0, 
L023I02S2SAB, , ,449,33,,0,0, 
L023I02S2SAB, , ,450,34,,0,0, 
L023I02S2SAB, , ,451,35,,0,0, 
L023I02S2SAB, , ,452,36,,0,0, 
L023I02S2SAB, , ,422,37,,0,0, 
L023I02S2SAB, , ,404,38,,0,0, 
L023I02S2SAB,08:45:00,08:50:00,559,39,,0,0, 
L023I02S1SAB,06:50:00,06:50:00,559,1,,0,0, 
L023I02S1SAB, , ,456,2,,0,0, 
L023I02S1SAB, , ,457,3,,0,0, 
L023I02S1SAB, , ,458,4,,0,0, 
L023I02S1SAB, , ,459,5,,0,0, 
L023I02S1SAB, , ,476,6,,0,0, 
L023I02S1SAB, , ,477,7,,0,0, 
L023I02S1SAB,07:07:16,07:07:16,384,8,,0,0, 
L023I02S1SAB, , ,880,9,,0,0, 
L023I02S1SAB, , ,881,10,,0,0, 
L023I02S1SAB, , ,882,11,,0,0, 
L023I02S1SAB, , ,883,12,,0,0, 
L023I02S1SAB, , ,884,13,,0,0, 
L023I02S1SAB, , ,885,14,,0,0, 
L023I02S1SAB, , ,202,15,,0,0, 
L023I02S1SAB, , ,217,16,,0,0, 
L023I02S1SAB, , ,259,17,,0,0, 
L023I02S1SAB, , ,605,18,,0,0, 
L023I02S1SAB, , ,900,19,,0,0, 
L023I02S1SAB, , ,490,20,,0,0, 
L023I02S1SAB, , ,624,21,,0,0, 
L023I02S1SAB, , ,646,23,,0,0, 
L023I02S1SAB, , ,647,24,,0,0, 
L023I02S1SAB, , ,648,25,,0,0, 
L023I02S1SAB, , ,649,26,,0,0, 
L023I02S1SAB, , ,650,27,,0,0, 
L023I02S1SAB, , ,661,28,,0,0, 
L023I02S1SAB, , ,651,29,,0,0, 
L023I02S1SAB, , ,626,30,,0,0, 
L023I02S1SAB, , ,627,31,,0,0, 
L023I02S1SAB, , ,628,32,,0,0, 
L023I02S1SAB, , ,629,33,,0,0, 
L023I02S1SAB, , ,630,34,,0,0, 
L023I02S1SAB, , ,631,35,,0,0, 
L023I02S1SAB, , ,632,36,,0,0, 
L023I02S1SAB, , ,633,37,,0,0, 
L023I02S1SAB, , ,634,38,,0,0, 
L023I02S1SAB,07:40:00,07:50:00,635,39,,0,0, 
L024I01S2LAB,07:15:00,07:15:00,1015,1,,0,0, 
L024I01S2LAB, , ,965,2,,0,0, 
L024I01S2LAB, , ,322,3,,0,0, 
L024I01S2LAB, , ,323,4,,0,0, 
L024I01S2LAB, , ,324,5,,0,0, 
L024I01S2LAB, , ,325,6,,0,0, 
L024I01S2LAB,07:26:31,07:26:31,598,7,,0,0, 
L024I01S2LAB, , ,207,8,,0,0, 
L024I01S2LAB, , ,208,9,,0,0, 
L024I01S2LAB, , ,209,10,,0,0, 
L024I01S2LAB, , ,210,11,,0,0, 
L024I01S2LAB, , ,211,12,,0,0, 
L024I01S2LAB, , ,212,13,,0,0, 
L024I01S2LAB,07:46:33,07:46:33,213,14,,0,0, 
L024I01S2LAB, , ,32,15,,0,0, 
L024I01S2LAB, , ,860,16,,0,0, 
L024I01S2LAB, , ,861,17,,0,0, 
L024I01S2LAB, , ,862,18,,0,0, 
L024I01S2LAB, , ,863,19,,0,0, 
L024I01S2LAB, , ,182,20,,0,0, 
L024I01S2LAB, , ,199,21,,0,0, 
L024I01S2LAB, , ,1095,22,,0,0, 
L024I01S2LAB, , ,1058,23,,0,0, 
L024I01S2LAB, , ,1059,24,,0,0, 
L024I01S2LAB, , ,1079,25,,0,0, 
L024I01S2LAB, , ,1021,26,,0,0, 
L024I01S2LAB,08:00:00,08:06:00,1022,27,,0,0, 
L024I01S1LAB,07:00:00,07:00:00,1022,1,,0,0, 
L024I01S1LAB, , ,1079,2,,0,0, 
L024I01S1LAB, , ,861,3,,0,0, 
L024I01S1LAB, , ,862,4,,0,0, 
L024I01S1LAB, , ,863,5,,0,0, 
L024I01S1LAB, , ,182,6,,0,0, 
L024I01S1LAB, , ,199,7,,0,0, 
L024I01S1LAB, , ,1095,8,,0,0, 
L024I01S1LAB, , ,1058,9,,0,0, 
L024I01S1LAB, , ,1059,10,,0,0, 
L024I01S1LAB, , ,4,11,,0,0, 
L024I01S1LAB, , ,188,12,,0,0, 
L024I01S1LAB, , ,189,13,,0,0, 
L024I01S1LAB,07:18:24,07:18:24,190,14,,0,0, 
L024I01S1LAB, , ,191,15,,0,0, 
L024I01S1LAB, , ,192,16,,0,0, 
L024I01S1LAB, , ,193,17,,0,0, 
L024I01S1LAB, , ,194,18,,0,0, 
L024I01S1LAB, , ,47,19,,0,0, 
L024I01S1LAB, , ,48,20,,0,0, 
L024I01S1LAB,07:33:45,07:33:45,1078,21,,0,0, 
L024I01S1LAB, , ,623,22,,0,0, 
L024I01S1LAB, , ,296,23,,0,0, 
L024I01S1LAB, , ,297,24,,0,0, 
L024I01S1LAB, , ,1145,25,,0,0, 
L024I01S1LAB, , ,974,26,,0,0, 
L024I01S1LAB,07:45:00,07:48:00,1015,27,,0,0, 
L024I01S2SAB,07:00:00,07:00:00,1015,1,,0,0, 
L024I01S2SAB, , ,965,2,,0,0, 
L024I01S2SAB, , ,322,3,,0,0, 
L024I01S2SAB, , ,323,4,,0,0, 
L024I01S2SAB, , ,324,5,,0,0, 
L024I01S2SAB, , ,325,6,,0,0, 
L024I01S2SAB,07:14:00,07:14:00,598,7,,0,0, 
L024I01S2SAB, , ,207,8,,0,0, 
L024I01S2SAB, , ,208,9,,0,0, 
L024I01S2SAB, , ,209,10,,0,0, 
L024I01S2SAB, , ,210,11,,0,0, 
L024I01S2SAB, , ,211,12,,0,0, 
L024I01S2SAB, , ,212,13,,0,0, 
L024I01S2SAB,07:29:00,07:29:00,213,14,,0,0, 
L024I01S2SAB, , ,32,15,,0,0, 
L024I01S2SAB, , ,860,16,,0,0, 
L024I01S2SAB, , ,861,17,,0,0, 
L024I01S2SAB, , ,862,18,,0,0, 
L024I01S2SAB, , ,863,19,,0,0, 
L024I01S2SAB, , ,182,20,,0,0, 
L024I01S2SAB, , ,199,21,,0,0, 
L024I01S2SAB, , ,1095,22,,0,0, 
L024I01S2SAB, , ,1058,23,,0,0, 
L024I01S2SAB, , ,1059,24,,0,0, 
L024I01S2SAB, , ,1079,25,,0,0, 
L024I01S2SAB, , ,1021,26,,0,0, 
L024I01S2SAB,07:50:00,07:50:00,1022,27,,0,0, 
L024I01S1SAB,07:50:00,07:50:00,1022,1,,0,0, 
L024I01S1SAB, , ,1079,2,,0,0, 
L024I01S1SAB, , ,861,3,,0,0, 
L024I01S1SAB, , ,862,4,,0,0, 
L024I01S1SAB, , ,863,5,,0,0, 
L024I01S1SAB, , ,182,6,,0,0, 
L024I01S1SAB, , ,199,7,,0,0, 
L024I01S1SAB, , ,1095,8,,0,0, 
L024I01S1SAB, , ,1058,9,,0,0, 
L024I01S1SAB, , ,1059,10,,0,0, 
L024I01S1SAB, , ,4,11,,0,0, 
L024I01S1SAB, , ,188,12,,0,0, 
L024I01S1SAB, , ,189,13,,0,0, 
L024I01S1SAB,08:08:00,08:08:00,190,14,,0,0, 
L024I01S1SAB, , ,191,15,,0,0, 
L024I01S1SAB, , ,192,16,,0,0, 
L024I01S1SAB, , ,193,17,,0,0, 
L024I01S1SAB, , ,194,18,,0,0, 
L024I01S1SAB, , ,47,19,,0,0, 
L024I01S1SAB, , ,48,20,,0,0, 
L024I01S1SAB,08:23:00,08:23:00,1078,21,,0,0, 
L024I01S1SAB, , ,623,22,,0,0, 
L024I01S1SAB, , ,296,23,,0,0, 
L024I01S1SAB, , ,297,24,,0,0, 
L024I01S1SAB, , ,1145,25,,0,0, 
L024I01S1SAB, , ,974,26,,0,0, 
L024I01S1SAB,08:40:00,08:40:00,1015,27,,0,0, 
L025I01S1FES,06:35:00,06:35:00,453,1,,0,0, 
L025I01S1FES, , ,1048,2,,0,0, 
L025I01S1FES, , ,106,3,,0,0, 
L025I01S1FES, , ,454,4,,0,0, 
L025I01S1FES, , ,108,5,,0,0, 
L025I01S1FES, , ,1051,6,,0,0, 
L025I01S1FES,06:49:00,06:49:00,455,7,,0,0, 
L025I01S1FES, , ,456,8,,0,0, 
L025I01S1FES, , ,457,9,,0,0, 
L025I01S1FES, , ,458,10,,0,0, 
L025I01S1FES, , ,476,11,,0,0, 
L025I01S1FES, , ,477,12,,0,0, 
L025I01S1FES,07:04:00,07:04:00,384,13,,0,0, 
L025I01S1FES, , ,479,14,,0,0, 
L025I01S1FES, , ,480,15,,0,0, 
L025I01S1FES, , ,481,16,,0,0, 
L025I01S1FES, , ,950,17,,0,0, 
L025I01S1FES, , ,482,18,,0,0, 
L025I01S1FES, , ,483,19,,0,0, 
L025I01S1FES, , ,484,20,,0,0, 
L025I01S1FES, , ,485,21,,0,0, 
L025I01S1FES, , ,486,22,,0,0, 
L025I01S1FES, , ,487,23,,0,0, 
L025I01S1FES, , ,488,24,,0,0, 
L025I01S1FES,07:17:00,07:25:00,1003,25,,0,0, 
L025I01S2FES,07:05:00,07:05:00,1003,1,,0,0, 
L025I01S2FES, , ,692,2,,0,0, 
L025I01S2FES, , ,771,3,,0,0, 
L025I01S2FES, , ,693,4,,0,0, 
L025I01S2FES, , ,423,5,,0,0, 
L025I01S2FES, , ,424,6,,0,0, 
L025I01S2FES, , ,448,7,,0,0, 
L025I01S2FES, , ,425,8,,0,0, 
L025I01S2FES, , ,426,9,,0,0, 
L025I01S2FES, , ,427,10,,0,0, 
L025I01S2FES, , ,951,11,,0,0, 
L025I01S2FES, , ,428,12,,0,0, 
L025I01S2FES, , ,429,13,,0,0, 
L025I01S2FES, , ,430,14,,0,0, 
L025I01S2FES,07:21:00,07:21:00,366,15,,0,0, 
L025I01S2FES, , ,432,16,,0,0, 
L025I01S2FES, , ,433,17,,0,0, 
L025I01S2FES,07:35:00,07:35:00,453,18,,0,0, 
L025I01S1LAB,06:35:00,06:35:00,453,1,,0,0, 
L025I01S1LAB, , ,1048,2,,0,0, 
L025I01S1LAB, , ,106,3,,0,0, 
L025I01S1LAB, , ,454,4,,0,0, 
L025I01S1LAB, , ,108,5,,0,0, 
L025I01S1LAB, , ,1051,6,,0,0, 
L025I01S1LAB,06:49:00,06:49:00,455,7,,0,0, 
L025I01S1LAB, , ,456,8,,0,0, 
L025I01S1LAB, , ,457,9,,0,0, 
L025I01S1LAB, , ,458,10,,0,0, 
L025I01S1LAB, , ,476,11,,0,0, 
L025I01S1LAB, , ,477,12,,0,0, 
L025I01S1LAB,07:04:00,07:04:00,384,13,,0,0, 
L025I01S1LAB, , ,479,14,,0,0, 
L025I01S1LAB, , ,480,15,,0,0, 
L025I01S1LAB, , ,481,16,,0,0, 
L025I01S1LAB, , ,950,17,,0,0, 
L025I01S1LAB, , ,482,18,,0,0, 
L025I01S1LAB, , ,483,19,,0,0, 
L025I01S1LAB, , ,484,20,,0,0, 
L025I01S1LAB, , ,485,21,,0,0, 
L025I01S1LAB, , ,486,22,,0,0, 
L025I01S1LAB, , ,487,23,,0,0, 
L025I01S1LAB, , ,488,24,,0,0, 
L025I01S1LAB,07:17:00,07:25:00,1003,25,,0,0, 
L025I01S2LAB,10:05:00,10:05:00,1003,1,,0,0, 
L025I01S2LAB, , ,692,2,,0,0, 
L025I01S2LAB, , ,771,3,,0,0, 
L025I01S2LAB, , ,693,4,,0,0, 
L025I01S2LAB, , ,423,5,,0,0, 
L025I01S2LAB, , ,424,6,,0,0, 
L025I01S2LAB, , ,448,7,,0,0, 
L025I01S2LAB, , ,425,8,,0,0, 
L025I01S2LAB, , ,426,9,,0,0, 
L025I01S2LAB, , ,427,10,,0,0, 
L025I01S2LAB, , ,951,11,,0,0, 
L025I01S2LAB, , ,428,12,,0,0, 
L025I01S2LAB, , ,429,13,,0,0, 
L025I01S2LAB, , ,430,14,,0,0, 
L025I01S2LAB,10:21:00,10:21:00,366,15,,0,0, 
L025I01S2LAB, , ,432,16,,0,0, 
L025I01S2LAB, , ,433,17,,0,0, 
L025I01S2LAB,10:35:00,10:35:00,453,18,,0,0, 
L025I01S1SAB,06:35:00,06:35:00,453,1,,0,0, 
L025I01S1SAB, , ,1048,2,,0,0, 
L025I01S1SAB, , ,106,3,,0,0, 
L025I01S1SAB, , ,454,4,,0,0, 
L025I01S1SAB, , ,108,5,,0,0, 
L025I01S1SAB, , ,1051,6,,0,0, 
L025I01S1SAB,06:49:00,06:49:00,455,7,,0,0, 
L025I01S1SAB, , ,456,8,,0,0, 
L025I01S1SAB, , ,457,9,,0,0, 
L025I01S1SAB, , ,458,10,,0,0, 
L025I01S1SAB, , ,476,11,,0,0, 
L025I01S1SAB, , ,477,12,,0,0, 
L025I01S1SAB,07:04:00,07:04:00,384,13,,0,0, 
L025I01S1SAB, , ,479,14,,0,0, 
L025I01S1SAB, , ,480,15,,0,0, 
L025I01S1SAB, , ,481,16,,0,0, 
L025I01S1SAB, , ,950,17,,0,0, 
L025I01S1SAB, , ,482,18,,0,0, 
L025I01S1SAB, , ,483,19,,0,0, 
L025I01S1SAB, , ,484,20,,0,0, 
L025I01S1SAB, , ,485,21,,0,0, 
L025I01S1SAB, , ,486,22,,0,0, 
L025I01S1SAB, , ,487,23,,0,0, 
L025I01S1SAB, , ,488,24,,0,0, 
L025I01S1SAB,07:17:00,07:25:00,1003,25,,0,0, 
L025I01S2SAB,07:05:00,07:05:00,1003,1,,0,0, 
L025I01S2SAB, , ,692,2,,0,0, 
L025I01S2SAB, , ,771,3,,0,0, 
L025I01S2SAB, , ,693,4,,0,0, 
L025I01S2SAB, , ,423,5,,0,0, 
L025I01S2SAB, , ,424,6,,0,0, 
L025I01S2SAB, , ,448,7,,0,0, 
L025I01S2SAB, , ,425,8,,0,0, 
L025I01S2SAB, , ,426,9,,0,0, 
L025I01S2SAB, , ,427,10,,0,0, 
L025I01S2SAB, , ,951,11,,0,0, 
L025I01S2SAB, , ,428,12,,0,0, 
L025I01S2SAB, , ,429,13,,0,0, 
L025I01S2SAB, , ,430,14,,0,0, 
L025I01S2SAB,07:21:00,07:21:00,366,15,,0,0, 
L025I01S2SAB, , ,432,16,,0,0, 
L025I01S2SAB, , ,433,17,,0,0, 
L025I01S2SAB,07:35:00,07:35:00,453,18,,0,0, 
L028I01S1FES,07:00:00,07:00:00,849,1,,0,0, 
L028I01S1FES, , ,1133,3,,0,0, 
L028I01S1FES, , ,1103,4,,0,0, 
L028I01S1FES, , ,819,5,,0,0, 
L028I01S1FES, , ,820,6,,0,0, 
L028I01S1FES, , ,821,7,,0,0, 
L028I01S1FES, , ,802,8,,0,0, 
L028I01S1FES, , ,434,9,,0,0, 
L028I01S1FES,07:10:00,07:10:00,435,10,,0,0, 
L028I01S1FES, , ,437,11,,0,0, 
L028I01S1FES, , ,438,12,,0,0, 
L028I01S1FES, , ,439,13,,0,0, 
L028I01S1FES, , ,440,14,,0,0, 
L028I01S1FES, , ,441,15,,0,0, 
L028I01S1FES, , ,442,16,,0,0, 
L028I01S1FES, , ,443,17,,0,0, 
L028I01S1FES, , ,444,18,,0,0, 
L028I01S1FES, , ,445,19,,0,0, 
L028I01S1FES, , ,446,20,,0,0, 
L028I01S1FES,07:27:00,07:27:00,447,21,,0,0, 
L028I01S1FES, , ,83,22,,0,0, 
L028I01S1FES, , ,554,23,,0,0, 
L028I01S1FES, , ,555,24,,0,0, 
L028I01S1FES, , ,586,25,,0,0, 
L028I01S1FES,07:35:00,07:35:00,210,26,,0,0, 
L028I01S1FES, , ,211,27,,0,0, 
L028I01S1FES, , ,212,28,,0,0, 
L028I01S1FES, , ,213,29,,0,0, 
L028I01S1FES, , ,32,30,,0,0, 
L028I01S1FES,07:45:00,07:45:00,860,31,,0,0, 
L028I01S1FES,08:00:00,08:00:00,849,32,,0,0, 
L028I01S1LAB,07:00:00,07:00:00,849,1,,0,0, 
L028I01S1LAB, , ,1133,3,,0,0, 
L028I01S1LAB, , ,1103,4,,0,0, 
L028I01S1LAB, , ,819,5,,0,0, 
L028I01S1LAB, , ,820,6,,0,0, 
L028I01S1LAB, , ,821,7,,0,0, 
L028I01S1LAB, , ,802,8,,0,0, 
L028I01S1LAB, , ,434,9,,0,0, 
L028I01S1LAB,07:10:00,07:10:00,435,10,,0,0, 
L028I01S1LAB, , ,437,11,,0,0, 
L028I01S1LAB, , ,438,12,,0,0, 
L028I01S1LAB, , ,439,13,,0,0, 
L028I01S1LAB, , ,440,14,,0,0, 
L028I01S1LAB, , ,441,15,,0,0, 
L028I01S1LAB, , ,442,16,,0,0, 
L028I01S1LAB, , ,443,17,,0,0, 
L028I01S1LAB, , ,444,18,,0,0, 
L028I01S1LAB, , ,445,19,,0,0, 
L028I01S1LAB, , ,446,20,,0,0, 
L028I01S1LAB,07:27:00,07:27:00,447,21,,0,0, 
L028I01S1LAB, , ,83,22,,0,0, 
L028I01S1LAB, , ,554,23,,0,0, 
L028I01S1LAB, , ,555,24,,0,0, 
L028I01S1LAB, , ,586,25,,0,0, 
L028I01S1LAB,07:35:00,07:35:00,210,26,,0,0, 
L028I01S1LAB, , ,211,27,,0,0, 
L028I01S1LAB, , ,212,28,,0,0, 
L028I01S1LAB, , ,213,29,,0,0, 
L028I01S1LAB, , ,32,30,,0,0, 
L028I01S1LAB,07:45:00,07:45:00,860,31,,0,0, 
L028I01S1LAB,08:00:00,08:00:00,849,32,,0,0, 
L028I01S1SAB,07:00:00,07:00:00,849,1,,0,0, 
L028I01S1SAB, , ,1133,3,,0,0, 
L028I01S1SAB, , ,1103,4,,0,0, 
L028I01S1SAB, , ,819,5,,0,0, 
L028I01S1SAB, , ,820,6,,0,0, 
L028I01S1SAB, , ,821,7,,0,0, 
L028I01S1SAB, , ,802,8,,0,0, 
L028I01S1SAB, , ,434,9,,0,0, 
L028I01S1SAB,07:10:00,07:10:00,435,10,,0,0, 
L028I01S1SAB, , ,437,11,,0,0, 
L028I01S1SAB, , ,438,12,,0,0, 
L028I01S1SAB, , ,439,13,,0,0, 
L028I01S1SAB, , ,440,14,,0,0, 
L028I01S1SAB, , ,441,15,,0,0, 
L028I01S1SAB, , ,442,16,,0,0, 
L028I01S1SAB, , ,443,17,,0,0, 
L028I01S1SAB, , ,444,18,,0,0, 
L028I01S1SAB, , ,445,19,,0,0, 
L028I01S1SAB, , ,446,20,,0,0, 
L028I01S1SAB,07:27:00,07:27:00,447,21,,0,0, 
L028I01S1SAB, , ,83,22,,0,0, 
L028I01S1SAB, , ,554,23,,0,0, 
L028I01S1SAB, , ,555,24,,0,0, 
L028I01S1SAB, , ,586,25,,0,0, 
L028I01S1SAB,07:35:00,07:35:00,210,26,,0,0, 
L028I01S1SAB, , ,211,27,,0,0, 
L028I01S1SAB, , ,212,28,,0,0, 
L028I01S1SAB, , ,213,29,,0,0, 
L028I01S1SAB, , ,32,30,,0,0, 
L028I01S1SAB,07:45:00,07:45:00,860,31,,0,0, 
L028I01S1SAB,08:00:00,08:00:00,849,32,,0,0, 
L028I02S1FES,07:30:00,07:30:00,849,1,,0,0, 
L028I02S1FES,07:35:00,07:35:00,4,2,,0,0, 
L028I02S1FES, , ,188,3,,0,0, 
L028I02S1FES, , ,189,4,,0,0, 
L028I02S1FES, , ,190,5,,0,0, 
L028I02S1FES, , ,191,6,,0,0, 
L028I02S1FES,07:42:00,07:42:00,192,7,,0,0, 
L028I02S1FES, , ,536,8,,0,0, 
L028I02S1FES, , ,585,9,,0,0, 
L028I02S1FES, , ,1005,10,,0,0, 
L028I02S1FES, , ,84,11,,0,0, 
L028I02S1FES,07:52:00,07:52:00,462,12,,0,0, 
L028I02S1FES, , ,463,13,,0,0, 
L028I02S1FES, , ,464,14,,0,0, 
L028I02S1FES, , ,465,15,,0,0, 
L028I02S1FES, , ,466,16,,0,0, 
L028I02S1FES, , ,467,17,,0,0, 
L028I02S1FES, , ,468,18,,0,0, 
L028I02S1FES, , ,469,19,,0,0, 
L028I02S1FES, , ,470,20,,0,0, 
L028I02S1FES, , ,1009,21,,0,0, 
L028I02S1FES, , ,471,22,,0,0, 
L028I02S1FES, , ,473,23,,0,0, 
L028I02S1FES,08:16:00,08:16:00,474,24,,0,0, 
L028I02S1FES, , ,475,25,,0,0, 
L028I02S1FES, , ,548,26,,0,0, 
L028I02S1FES, , ,843,27,,0,0, 
L028I02S1FES, , ,844,28,,0,0, 
L028I02S1FES, , ,845,29,,0,0, 
L028I02S1FES, , ,804,30,,0,0, 
L028I02S1FES,08:30:00,08:30:00,849,31,,0,0, 
L028I02S1LAB,07:30:00,07:30:00,849,1,,0,0, 
L028I02S1LAB,07:35:00,07:35:00,4,2,,0,0, 
L028I02S1LAB, , ,188,3,,0,0, 
L028I02S1LAB, , ,189,4,,0,0, 
L028I02S1LAB, , ,190,5,,0,0, 
L028I02S1LAB, , ,191,6,,0,0, 
L028I02S1LAB,07:42:00,07:42:00,192,7,,0,0, 
L028I02S1LAB, , ,536,8,,0,0, 
L028I02S1LAB, , ,585,9,,0,0, 
L028I02S1LAB, , ,1005,10,,0,0, 
L028I02S1LAB, , ,84,11,,0,0, 
L028I02S1LAB,07:52:00,07:52:00,462,12,,0,0, 
L028I02S1LAB, , ,463,13,,0,0, 
L028I02S1LAB, , ,464,14,,0,0, 
L028I02S1LAB, , ,465,15,,0,0, 
L028I02S1LAB, , ,466,16,,0,0, 
L028I02S1LAB, , ,467,17,,0,0, 
L028I02S1LAB, , ,468,18,,0,0, 
L028I02S1LAB, , ,469,19,,0,0, 
L028I02S1LAB, , ,470,20,,0,0, 
L028I02S1LAB, , ,1009,21,,0,0, 
L028I02S1LAB, , ,471,22,,0,0, 
L028I02S1LAB, , ,473,23,,0,0, 
L028I02S1LAB,08:16:00,08:16:00,474,24,,0,0, 
L028I02S1LAB, , ,475,25,,0,0, 
L028I02S1LAB, , ,548,26,,0,0, 
L028I02S1LAB, , ,843,27,,0,0, 
L028I02S1LAB, , ,844,28,,0,0, 
L028I02S1LAB, , ,845,29,,0,0, 
L028I02S1LAB, , ,804,30,,0,0, 
L028I02S1LAB,08:30:00,08:30:00,849,31,,0,0, 
L028I02S1SAB,07:30:00,07:30:00,849,1,,0,0, 
L028I02S1SAB,07:35:00,07:35:00,4,2,,0,0, 
L028I02S1SAB, , ,188,3,,0,0, 
L028I02S1SAB, , ,189,4,,0,0, 
L028I02S1SAB, , ,190,5,,0,0, 
L028I02S1SAB, , ,191,6,,0,0, 
L028I02S1SAB,07:42:00,07:42:00,192,7,,0,0, 
L028I02S1SAB, , ,536,8,,0,0, 
L028I02S1SAB, , ,585,9,,0,0, 
L028I02S1SAB, , ,1005,10,,0,0, 
L028I02S1SAB, , ,84,11,,0,0, 
L028I02S1SAB,07:52:00,07:52:00,462,12,,0,0, 
L028I02S1SAB, , ,463,13,,0,0, 
L028I02S1SAB, , ,464,14,,0,0, 
L028I02S1SAB, , ,465,15,,0,0, 
L028I02S1SAB, , ,466,16,,0,0, 
L028I02S1SAB, , ,467,17,,0,0, 
L028I02S1SAB, , ,468,18,,0,0, 
L028I02S1SAB, , ,469,19,,0,0, 
L028I02S1SAB, , ,470,20,,0,0, 
L028I02S1SAB, , ,1009,21,,0,0, 
L028I02S1SAB, , ,471,22,,0,0, 
L028I02S1SAB, , ,473,23,,0,0, 
L028I02S1SAB,08:16:00,08:16:00,474,24,,0,0, 
L028I02S1SAB, , ,475,25,,0,0, 
L028I02S1SAB, , ,548,26,,0,0, 
L028I02S1SAB, , ,843,27,,0,0, 
L028I02S1SAB, , ,844,28,,0,0, 
L028I02S1SAB, , ,845,29,,0,0, 
L028I02S1SAB, , ,804,30,,0,0, 
L028I02S1SAB,08:30:00,08:30:00,849,31,,0,0, 
L029I01S1FES,07:02:00,07:02:00,929,1,,0,0, 
L029I01S1FES, , ,969,2,,0,0, 
L029I01S1FES, , ,459,3,,0,0, 
L029I01S1FES, , ,554,4,,0,0, 
L029I01S1FES, , ,555,5,,0,0, 
L029I01S1FES, , ,586,6,,0,0, 
L029I01S1FES, , ,970,7,,0,0, 
L029I01S1FES, , ,190,8,,0,0, 
L029I01S1FES, , ,971,9,,0,0, 
L029I01S1FES, , ,972,10,,0,0, 
L029I01S1FES, , ,973,11,,0,0, 
L029I01S1FES, , ,934,12,,0,0, 
L029I01S1FES, , ,560,13,,0,0, 
L029I01S1FES, , ,561,14,,0,0, 
L029I01S1FES, , ,974,15,,0,0, 
L029I01S1FES, , ,1073,16,,0,0, 
L029I01S1FES, , ,1071,17,,0,0, 
L029I01S1FES, , ,385,18,,0,0, 
L029I01S1FES, , ,975,19,,0,0, 
L029I01S1FES, , ,497,20,,0,0, 
L029I01S1FES, , ,498,21,,0,0, 
L029I01S1FES, , ,499,22,,0,0, 
L029I01S1FES, , ,621,23,,0,0, 
L029I01S1FES, , ,500,24,,0,0, 
L029I01S1FES, , ,719,25,,0,0, 
L029I01S1FES, , ,1074,26,,0,0, 
